geohash7,total_events,brake_count,accel_count,avg_speed,avg_lat,avg_lon,unique_dates,unique_journeys
dr8j8s,77,65,12,29.819740259740264,43.17909394805195,-78.72664061038961,22,45
dr80he,73,65,8,39.1682191780822,42.206548397260285,-78.542751369863,20,33
dr8431,103,65,38,34.61766990291262,42.59149848543687,-78.70530400970874,28,58
dr84gx,94,65,29,34.70840425531915,42.71281514893617,-78.59019737234048,22,54
dpxy45,105,65,40,54.77933333333336,43.25962239047622,-79.00854477142855,26,51
dpx8f9,114,65,49,48.492017543859674,42.32571330701755,-79.33923859649124,20,35
dpx26k,95,65,30,35.20831578947369,42.25715795789474,-79.70203036842103,22,38
dpxb4b,89,65,24,39.79,42.18934319101123,-78.97410006741576,22,39
dprxzf,157,65,92,31.26987261146495,42.15692622292993,-79.10289738216558,30,89
dpxfsk,116,65,51,19.989482758620703,42.65040731896555,-78.90633809482762,26,56
dr8n1y,75,65,10,34.234533333333346,43.27773541333335,-78.66896224000001,25,42
dpxb58,72,65,7,39.33486111111111,42.18908143055557,-78.94533956944439,14,21
dpxyrd,104,65,39,37.007788461538475,43.30029413461538,-78.76276304807699,23,40
dprrq7,91,65,26,37.23197802197804,42.07472980219783,-79.52751416483517,20,41
dprwyp,152,65,87,34.911118421052606,42.00923590131579,-79.18115855921052,29,75
dpx26j,85,65,20,28.19976470588236,42.26210351764707,-79.71090028235291,22,43
dr847f,85,65,20,28.96835294117647,42.59497561176471,-78.58151683529414,21,35
dr844r,94,65,29,33.43297872340426,42.58010718085106,-78.64480258510639,24,38
dr8hmq,78,65,13,40.08602564102564,42.96921244871794,-78.51313699999994,18,29
dr81hb,65,65,0,28.99599999999999,42.365924215384624,-78.54016723076924,12,16
dpxym9,86,65,21,44.56767441860466,43.29580501162791,-78.85229775581392,24,40
dpxveb,73,65,8,29.538356164383547,43.15625746575345,-78.93602783561644,16,31
dpx9zb,84,65,19,36.8565476190476,42.49855648809522,-79.105302047619,24,49
dr8hq1,83,65,18,38.34939759036147,42.94533626506022,-78.48521091566265,27,53
dpxud7,109,65,44,48.109449541284405,42.995592568807346,-78.99666132110092,26,48
dr8jeq,81,64,17,41.477407407407405,43.19221114814814,-78.605689037037,21,35
dr80cj,89,64,25,30.893932584269667,42.34765502247189,-78.69829596629214,15,46
dpx2yr,83,64,19,41.65554216867471,42.35955886746989,-79.52233992771082,18,30
dpxvtb,118,64,54,38.125254237288146,43.15689086440676,-78.8407866949153,25,52
dprxdc,108,64,44,26.478796296296295,42.105609574074094,-79.32551881481483,28,63
dpxfmu,73,64,9,35.530410958904106,42.607882246575336,-78.84587741095888,21,25
dr84t1,124,64,60,38.45072580645163,42.63371931451614,-78.52948398387097,24,53
dpxgye,155,64,91,18.786709677419346,42.866580780645165,-78.8095045806452,31,113
dpxghu,190,64,126,26.958315789473698,42.737253094736815,-78.8902856526316,31,114
dr8n6g,86,64,22,46.984534883720926,43.30597220930229,-78.6203738139535,25,41
dpxfu4,78,64,14,31.920128205128222,42.683433525641036,-78.915835525641,21,33
dr8jvt,120,64,56,46.25633333333331,43.227081441666655,-78.50358546666668,22,41
dpxdnb,154,64,90,33.11448051948055,42.54241625974024,-79.15453446753246,28,65
dpxyhg,91,64,27,35.056373626373635,43.26336740659342,-78.89135352747253,22,47
dr81jp,153,64,89,35.43169934640523,42.403306385620915,-78.52370105882346,29,74
dr85d9,110,64,46,38.61209090909092,42.81080396363637,-78.63670231818179,26,58
dr84gd,76,64,12,32.61013157894738,42.684372486842115,-78.59509805263161,24,40
dpxy14,98,64,34,22.92714285714286,43.254743214285725,-79.04848159183676,25,61
dpxccu,98,64,34,42.51908163265309,42.519268724489784,-79.01700117346938,22,35
dr8j06,93,64,29,43.29505376344086,43.080526129032265,-78.73744924731182,19,27
dpx3pz,82,64,18,42.02243902439026,42.40624667073172,-79.46251270731706,24,39
dr2pb7,258,64,194,25.49693798449615,42.16404417829454,-78.73704556589146,30,131
dprxqw,176,64,112,47.159204545454536,42.09377203409091,-79.15703718181815,29,77
dr8j0k,170,64,106,35.604823529411775,43.089802482352944,-78.73624018823531,29,87
dpxfnb,77,64,13,31.248181818181838,42.54176144155842,-78.79757854545457,22,38
dr81z1,81,64,17,37.790617283950624,42.5019280617284,-78.43261401234568,17,34
dpxfjd,68,64,4,42.78705882352943,42.551860779411754,-78.85345907352942,19,29
dr838w,153,64,89,41.1762091503268,42.48828724183005,-78.37135952287578,27,68
dr8jsy,75,63,12,40.245333333333335,43.18991301333333,-78.53284644,21,37
dr8422,177,63,114,42.4110734463277,42.58479653107342,-78.73781933898304,28,99
dr8n0u,104,63,41,41.34932692307693,43.266984413461536,-78.71196180769226,22,42
dpxy4w,75,63,12,40.0928,43.275644159999985,-78.98243140000004,17,31
dr811x,117,63,54,44.03085470085471,42.40191135042735,-78.68337588888888,22,61
dpx2u3,93,63,30,41.00569892473119,42.32724486021507,-79.61474740860214,21,34
dr8ht6,97,63,34,37.25948453608248,42.99218938144329,-78.51251178350513,24,38
dr811t,110,63,47,44.308363636363644,42.3943168909091,-78.67442715454543,26,48
dpxyk6,111,63,48,45.77675675675674,43.29742794594593,-78.90819137837839,26,51
dpxy15,87,63,24,25.375747126436778,43.26213716091952,-79.05035896551726,21,49
dr8j8p,74,63,11,25.735540540540548,43.19725736486487,-78.74200187837837,29,36
dpxfcb,100,63,37,46.00949999999999,42.675780319999994,-79.02339651000003,20,42
dr84cn,93,63,30,29.041290322580643,42.70693078494625,-78.6993085591398,27,54
dr806n,95,63,32,35.64231578947369,42.2685974105263,-78.65812511578946,19,44
dpx941,81,63,18,36.53543209876544,42.37074880246914,-79.35458796296295,23,35
dr8hup,80,63,17,33.24475000000002,43.065210637499995,-78.57041793750001,23,39
dr852k,104,63,41,30.67528846153848,42.781617048076924,-78.73720133653846,20,44
dpx8qu,83,63,20,36.20445783132531,42.25405845783133,-79.14950318072287,17,26
dr8hm7,102,63,39,47.64960784313725,42.954007950980376,-78.51316630392158,24,49
dr85j9,83,63,20,36.70361445783132,42.722179216867495,-78.50416559036145,24,46
dr80y7,92,63,29,36.83239130434785,42.33716201086954,-78.46889277173914,24,47
dr84v7,73,63,10,39.23917808219178,42.688304178082184,-78.5146378082192,19,33
dpxcty,72,63,9,35.61180555555557,42.48597009722222,-78.84006334722227,21,34
dpxv3b,118,63,55,20.12830508474576,43.11113045762712,-79.02219883898302,27,72
dr81g5,108,63,45,32.67407407407407,42.51195687962962,-78.61533379629633,27,49
dpxgjs,110,63,47,37.082636363636375,42.74010391818182,-78.85152989090913,24,49
dr80e4,83,63,20,41.1356626506024,42.28755803614459,-78.60949624096385,16,31
dr81bv,69,62,7,34.155507246376814,42.52352155072465,-78.70756015942032,22,35
dr81w4,100,62,38,54.5154,42.46461578000004,-78.48225891,22,42
dpxf11,97,62,35,38.42412371134021,42.54547269072165,-79.05262257731955,24,35
dr80cq,111,62,49,33.993603603603596,42.354967198198175,-78.68937351351352,17,60
dpxbwg,66,62,4,38.07454545454546,42.295532666666666,-78.80168178787878,18,26
dpx8hr,142,62,80,45.27140845070422,42.228132852112694,-79.26526742253529,29,52
dpxfgt,130,62,68,26.325538461538464,42.70089296153848,-78.94031462307692,27,78
dpx9yz,100,62,38,29.2384,42.53636391000002,-79.15026677999995,26,50
dr80kk,90,62,28,43.940111111111115,42.25634449999999,-78.5594086777778,21,47
dprz05,78,62,16,35.92551282051285,42.03047642307691,-79.09637723076922,24,48
dr857s,74,62,12,42.46783783783785,42.78226356756756,-78.59208943243245,23,39
dr8190,107,62,45,49.78794392523364,42.45428372897197,-78.70094256074765,25,48
dr2r2j,88,62,26,34.247386363636366,42.08500807954545,-78.39234170454549,26,48
dpx8fc,108,62,46,42.23490740740739,42.3293446851852,-79.3297794166667,23,40
dprwgr,87,62,25,38.571034482758634,42.006621206896526,-79.30645801149426,25,35
dr2pbn,80,62,18,41.78362500000001,42.180362837500006,-78.74721992499998,21,38
dr8jgf,70,62,8,47.67300000000001,43.21192588571429,-78.57620281428574,17,25
dr8nd7,76,62,14,30.992236842105278,43.34742222368421,-78.64263490789467,19,37
dr8j0m,105,62,43,50.25257142857142,43.09640071428569,-78.73104524761902,25,51
dpx82t,109,62,47,27.85018348623853,42.26105313761466,-79.43064460550455,23,53
dr8jt2,83,62,21,38.692168674698785,43.15800974698794,-78.51390202409635,25,48
dr802z,139,62,77,48.15726618705037,42.27326573381295,-78.7153060431655,25,71
dr81bz,81,62,19,41.16209876543211,42.53693772839507,-78.71027818518517,19,35
dpx96c,96,62,34,35.320729166666666,42.41800646875002,-79.33069725000003,25,52
dr8jeg,107,62,45,41.3111214953271,43.17318714953273,-78.57445071962616,21,45
dr846j,80,62,18,43.755875,42.61431592500001,-78.65490057500003,23,40
dpxcd8,105,62,43,36.76628571428573,42.456194647619085,-78.98777491428572,24,53
dr85e5,88,62,26,42.76750000000001,42.82251622727275,-78.61208005681816,21,44
dr8hmb,70,62,8,38.71114285714285,42.937381200000004,-78.49251858571428,24,36
dpx9w6,99,62,37,28.646262626262637,42.46611339393941,-79.17439564646467,25,57
dpxy4g,64,62,2,38.750468749999996,43.26378368749998,-78.97531549999998,21,33
dpxy1v,78,62,16,33.79141025641026,43.2717443974359,-79.01712735897434,24,42
dpx9g3,87,62,25,36.56793103448275,42.50149586206895,-79.30132537931037,22,43
dpx9dj,142,62,80,27.346126760563394,42.48143378169013,-79.35747649999999,30,72
dr810k,71,61,10,41.307464788732396,42.38692609859156,-78.73081414084501,18,35
dr819m,101,61,40,45.23425742574259,42.48270654455443,-78.69287308910893,24,44
dr8hju,77,61,16,35.0831168831169,42.91505501298701,-78.49363715584417,22,38
dr8hku,95,61,34,33.00326315789474,42.956763231578954,-78.53358550526318,19,34
dr857f,84,61,23,30.74059523809524,42.771452773809514,-78.57776210714285,19,43
dpxcre,68,61,7,27.642647058823542,42.42843660294117,-78.76761797058825,17,30
dpxvxh,69,61,8,30.804347826086943,43.181552927536245,-78.79236795652176,26,34
dr85hz,71,61,10,37.248309859154936,42.757462070422555,-78.53142459154927,19,33
dpxbc1,74,61,13,33.980270270270275,42.32609114864864,-79.0516621621622,19,32
dr859t,148,61,87,47.814662162162165,42.83215250675675,-78.68097892567576,24,57
dr84un,85,61,24,37.71952941176471,42.705241647058834,-78.57283387058823,26,48
dr851y,110,61,49,50.28145454545454,42.75309280909092,-78.66821259090909,20,40
dr859m,110,61,49,58.84909090909091,42.83191449090908,-78.68881544545454,25,51
dpxc11,79,61,18,43.244936708860784,42.37304025316457,-79.04969930379744,18,30
dr85e9,113,61,52,36.432566371681425,42.81035774336283,-78.5906111238938,22,55
dr80n8,88,61,27,35.0675,42.192578238636365,-78.46282755681817,25,50
dr8jjx,77,61,16,34.8453246753247,43.10679476623376,-78.49770120779213,21,31
dr8j2y,87,61,26,51.822528735632176,43.14737657471265,-78.71320554022985,22,43
dpxvxx,94,61,33,28.211382978723414,43.19771536170212,-78.76717836170212,24,38
dr85u7,117,61,56,36.20068376068375,42.86573140170939,-78.55604900854703,25,53
dr8j8y,109,61,48,15.032477064220185,43.19182728440367,-78.7143894954128,27,35
dr8j3f,119,61,58,55.363613445378164,43.12436668907566,-78.66968410924368,25,47
dr80sx,104,61,43,44.94240384615387,42.31472114423077,-78.5435175769231,20,44
dr857e,85,61,24,43.11870588235294,42.778646129411726,-78.59377122352942,24,44
dpx2rc,84,60,24,38.22238095238096,42.24038273809524,-79.45792205952381,18,41
dr852s,96,60,36,33.69583333333335,42.78380282291666,-78.72429721875,26,55
dpxfd3,89,60,29,61.912134831460705,42.634901764044926,-78.99503774157301,24,46
dprrn2,77,60,17,40.352077922077946,42.01435210389613,-79.52819980519477,17,34
dpxf5b,118,60,58,35.69220338983052,42.53959210169493,-78.93055892372875,26,65
dr8jjr,77,60,17,28.628831168831187,43.106433571428575,-78.5140620779221,22,38
dpxf4g,87,60,27,43.663908045977024,42.55837927586207,-78.97971355172416,20,29
dr85fp,152,60,92,28.46809210526316,42.88750165789475,-78.6580031118421,25,67
dr854w,77,60,17,38.28350649350651,42.75084922077923,-78.63222810389611,20,31
dpxvrk,85,60,25,65.42858823529411,43.13384469411766,-78.78002950588233,21,42
dpxud5,115,60,55,38.135130434782624,42.995492704347825,-79.0068285913044,25,47
dr8n5q,93,60,33,41.49215053763443,43.27883380645163,-78.60462978494627,19,34
dr2r95,107,60,47,40.73205607476638,42.11884959813085,-78.34399148598135,21,45
dprx0y,86,60,26,37.19186046511629,42.04889124418601,-79.4124921627907,20,33
dr8jdn,102,60,42,39.42127450980395,43.19077969607843,-78.65351496078429,22,48
dprxcv,133,60,73,44.036015037593984,42.173256872180445,-79.37429633082708,21,49
dpx8q1,76,60,16,36.93407894736843,42.24061180263158,-79.18414077631576,18,30
dr2nvn,92,60,32,41.29608695652172,42.00337207608695,-78.52149713043472,24,39
dpxf6h,278,60,218,37.42751798561154,42.60974365827344,-79.01170277697845,27,56
dr839w,116,60,56,40.1936206896552,42.48503492241379,-78.32884898275857,23,41
dpxbwu,103,60,43,39.1639805825243,42.302124281553404,-78.79597697087375,24,46
dr85h8,70,60,10,34.077714285714286,42.71811908571428,-78.54560767142854,23,34
dr84gk,85,59,26,36.45329411764707,42.697237317647044,-78.59787455294119,16,28
dr2r1j,111,59,52,28.29837837837837,42.042965243243216,-78.34589576576582,26,50
dr8hnt,86,59,27,34.28918604651164,42.92190552325582,-78.46414182558142,26,56
dprxzr,87,59,28,44.885057471264375,42.1839049310345,-79.1284009770115,18,28
dprxp7,114,59,55,42.38701754385964,42.03021847368421,-79.12911292105261,22,49
dpxv7t,139,59,80,40.5394244604317,43.13944321582738,-78.9417774388489,21,56
dpx800,90,59,31,41.13077777777778,42.18997408888888,-79.4521795222222,22,34
dpxvd7,93,59,34,41.47473118279572,43.1748899032258,-78.99915049462366,23,47
dr2p69,98,59,39,42.78051020408162,42.06515040816327,-78.63717678571425,22,38
dr838k,127,59,68,42.25165354330707,42.47719927559054,-78.38300445669303,21,49
dprx54,112,59,53,45.60160714285717,42.02692678571431,-79.31281207142857,22,43
dpxfwq,140,59,81,44.151785714285715,42.66366580000001,-78.82114117857138,26,66
dpxvfx,87,59,28,37.292413793103464,43.240334735632175,-78.98787977011496,20,39
dpxf68,80,59,21,31.196625000000004,42.58739229999998,-78.98574338749998,24,36
dpxvun,92,59,33,35.96228260869565,43.231450043478205,-78.91991463043479,22,46
dr84cd,119,59,60,29.82621848739495,42.68628989915967,-78.68280299999998,25,65
dr85bj,141,59,82,20.230496453900724,42.87823759574467,-78.74534023404254,29,88
dr81fn,85,59,26,53.871647058823534,42.53052583529412,-78.65836791764704,18,39
dr84mm,142,59,83,43.664577464788735,42.613872809859146,-78.50862912676058,25,60
dprwzp,73,59,14,31.516164383561655,42.007534958904095,-79.13973578082197,26,41
dr2prf,110,59,51,35.34136363636364,42.071300981818155,-78.39991305454545,26,58
dr8j8n,141,59,82,25.93624113475177,43.19022468794324,-78.74493090780145,29,81
dpxc34,82,59,23,30.739878048780493,42.4233116585366,-79.04824680487806,22,42
dprxqj,94,59,35,44.716382978723416,42.08664292553193,-79.18231203191489,24,49
dr8056,67,59,8,41.413880597014945,42.20290926865671,-78.60268431343285,24,33
dpxcy9,79,59,20,41.534936708860776,42.50100870886077,-78.80938018987344,17,34
dr8hkt,87,59,28,86.01942528735634,42.96528813793102,-78.5474022183908,15,38
dr824j,70,59,11,56.37814285714284,42.217679071428556,-78.31035912857146,25,45
dprrme,65,59,6,40.09076923076924,42.075181815384624,-79.55674355384618,17,26
dpx9e9,70,59,11,34.14485714285714,42.459109985714285,-79.29074612857144,24,38
dr2pmm,77,58,19,34.73883116883117,42.086829090909085,-78.51512887012986,21,33
dpxbh9,95,58,37,39.561473684210526,42.19463143157893,-78.8975364105264,20,39
dpxvxp,96,58,38,23.642187499999995,43.19393429166667,-78.79063209375003,30,38
dprxuc,111,58,53,36.36351351351354,42.151303513513504,-79.24259827027028,27,53
dpxvud,66,58,8,35.4137878787879,43.21283750000001,-78.8970644242424,17,21
dpxyrx,85,58,27,38.53341176470588,43.326570341176506,-78.76645845882352,23,44
dpx2ww,81,58,23,27.56506172839508,42.31153976543211,-79.5181356666667,18,29
dpxypf,92,58,34,41.38706521739134,43.25723206521739,-78.75940020652175,24,45
dr8j7x,74,58,16,39.999729729729744,43.15136097297298,-78.5910749864865,16,25
dr855d,74,58,16,46.31743243243246,42.72840636486483,-78.59008435135136,17,22
dr845f,97,58,39,54.057010309278354,42.55104172164951,-78.58009741237116,21,46
dr8118,85,58,27,37.148470588235305,42.36728448235296,-78.6782120117647,21,47
dr8j24,141,58,83,32.712482269503546,43.124002475177264,-78.74575497163123,27,61
dr2pzu,67,58,9,35.9797014925373,42.16871541791045,-78.40226046268657,23,40
dr2pn2,76,58,18,45.12078947368422,42.015030671052635,-78.47308740789475,15,25
dr8j83,281,58,223,40.94498220640569,43.16394791459073,-78.73035869750888,31,129
dpxb33,77,58,19,37.96883116883116,42.238898441558426,-79.04337784415587,21,33
dr8j1u,85,58,27,36.821647058823515,43.091381270588236,-78.66702975294113,23,39
dpxcjt,66,58,8,44.32454545454545,42.391254560606086,-78.85437056060604,18,30
dr81sc,141,58,83,44.89113475177304,42.459786858156,-78.53141202127661,23,45
dprx3x,68,58,10,33.23117647058823,42.09700699999997,-79.37869554411763,22,30
dr8h7n,126,58,68,29.90500000000002,42.970739579365066,-78.60788157142856,25,64
dr8j23,101,58,43,71.95326732673269,43.11874795049505,-78.73435618811882,20,32
dr84wh,60,58,2,39.50033333333334,42.65004916666668,-78.47825874999998,17,25
dr81y1,77,57,20,43.43233766233766,42.501803415584426,-78.47985506493502,24,35
dr2p7k,80,57,23,31.22562500000002,42.08280076249998,-78.59678981249999,20,41
dpxvw7,71,57,14,37.06338028169014,43.173994000000015,-78.81890494366196,21,36
dpxbmy,95,57,38,40.56852631578947,42.265897789473684,-78.84563022105267,25,47
dpxfg3,89,57,32,44.54404494382025,42.67952040449437,-78.94955406741576,21,40
dprxrs,77,57,20,43.05077922077923,42.081599597402615,-79.12124109090907,20,33
dr84bd,70,57,13,40.2872857142857,42.68539894285714,-78.71900244285715,19,32
dr8hgd,76,57,19,57.58013157894738,43.03691682894735,-78.58919268421052,25,52
dpxf1c,69,57,12,39.66913043478263,42.54678510144927,-79.01824442028983,20,27
dr8156,65,57,8,33.44646153846154,42.377617292307704,-78.60287663076922,18,29
dpxvfr,70,57,13,28.596571428571433,43.2419186285714,-78.99835292857146,21,37
dr802p,62,57,5,37.16741935483871,42.27028709677416,-78.74668140322581,23,29
dpx8e4,77,57,20,40.61103896103897,42.289229051948055,-79.31631331168829,19,32
dr8jty,71,57,14,42.09704225352114,43.19041318309858,-78.49200639436624,18,31
dpxv45,149,57,92,35.46765100671143,43.086762536912744,-79.01054104026841,29,73
dr836j,80,57,23,62.047000000000025,42.43660476250002,-78.3090933125,19,48
dpx975,83,57,26,28.089518072289156,42.427711566265046,-79.31886781927714,24,44
dprxk2,165,57,108,39.304242424242425,42.05675477575758,-79.26029963030304,25,58
dpxfxr,76,57,19,39.10052631578947,42.667642657894724,-78.78001926315791,22,35
dpxyjk,97,57,40,44.61134020618559,43.265792175257744,-78.86914893814429,25,40
dr8ju3,80,57,23,33.78337500000002,43.207258724999996,-78.5573488125,21,50
dr85gt,83,57,26,29.097951807228917,42.87699283132532,-78.59181080722885,19,37
dr85c2,73,57,16,31.66369863013699,42.84853269863014,-78.69214891780828,17,33
dpxvcx,90,57,33,37.023222222222216,43.239720377777786,-79.0275218666667,21,41
dpx96j,104,57,47,33.03384615384616,42.4358245,-79.35602901923082,24,54
dpxvw1,97,56,41,32.77463917525775,43.163934206185566,-78.83097585567012,28,54
dr81jn,176,56,120,33.78181818181819,42.39744539772727,-78.5240360624999,28,75
dpxgpj,88,56,32,29.776250000000005,42.7440477727273,-78.78321178409091,19,46
dpxve7,97,56,41,36.331649484536094,43.1722407628866,-78.95168223711336,25,42
dprxbn,85,56,29,37.86647058823528,42.179584376470594,-79.44784898823525,20,39
dpxgp5,142,56,86,21.38309859154929,42.73499040140843,-78.7912120704225,31,75
dpxvv1,68,56,12,34.99970588235294,43.20673669117648,-78.88037213235297,17,26
dr84vn,62,56,6,34.77822580645163,42.706510451612886,-78.52243949999998,13,23
dr8h6g,128,56,72,71.24593749999998,42.95273572656249,-78.62632934374999,8,35
dpxgpq,63,56,7,31.835238095238097,42.74959312698412,-78.77982517460313,19,29
dpxyrb,122,56,66,38.45352459016396,43.28718063934426,-78.75513257377052,25,55
dr832g,83,56,27,33.45445783132529,42.42645428915663,-78.35904327710846,20,46
dpxv7y,62,56,6,31.169838709677414,43.14580204838709,-78.93377241935485,21,27
dr81f1,166,56,110,27.948132530120507,42.503159,-78.65545673493968,23,44
dpx81b,107,56,51,36.570560747663556,42.18953001869161,-79.37362615887852,13,31
dpxctc,75,56,19,34.63360000000002,42.45700513333334,-78.83936057333334,20,31
dpx2zp,78,56,22,34.40987179487178,42.35982955128203,-79.49271328205133,22,39
dr8n0w,69,56,13,42.00724637681161,43.27585500000003,-78.7221623768116,16,27
dpxf3f,85,56,29,40.77082352941177,42.59868776470584,-79.01710378823526,24,45
dr2p4w,81,56,25,41.96925925925928,42.04794206172839,-78.63467291358022,19,26
dpx9e6,67,56,11,81.64791044776118,42.463354850746256,-79.30312455223881,22,37
dpxbtt,135,56,79,41.732888888888866,42.30325582962963,-78.85778754814815,18,30
dr85q0,94,56,38,36.09999999999997,42.75974703191488,-78.47893723404255,22,47
dpx2nt,96,56,40,45.04010416666667,42.21731043750001,-79.51588741666666,21,39
dr8502,77,56,21,34.34194805194806,42.71664833766234,-78.73173435064932,20,36
dpxfd2,76,56,20,49.76592105263157,42.63030672368421,-78.99591318421052,16,25
dr85n1,63,56,7,36.18857142857142,42.72120866666666,-78.48031133333333,18,29
dr8141,73,56,17,43.67479452054794,42.37168630136985,-78.65665134246576,19,30
dpxc3f,62,56,6,44.88435483870971,42.4234963064516,-79.01779000000002,19,28
dpx8xp,78,56,22,38.680000000000014,42.317188794871775,-79.13654092307691,19,27
dr2r27,115,56,59,31.619043478260874,42.07294169565218,-78.37777580869565,26,67
dr85hh,82,56,26,45.6080487804878,42.7382968902439,-78.56890317073167,23,48
dpxftp,161,56,105,45.35633540372671,42.668513509316774,-78.87620565838509,27,72
dpxcfg,188,56,132,29.410744680851085,42.51494161170212,-78.97449663297867,27,77
dpx2qt,90,56,34,39.458777777777776,42.261297966666675,-79.51494617777782,24,52
dpxvd4,126,56,70,23.126825396825396,43.16760067460317,-79.00891656349202,28,72
dpxfq0,90,56,34,31.086111111111116,42.587379055555566,-78.83180831111109,24,43
dr81e2,57,55,2,32.271578947368425,42.454896122807035,-78.60364919298247,18,22
dr84s9,183,55,128,23.10666666666667,42.63576573770494,-78.54199599999997,31,120
